ID,item_cnt_month
122948,0.1253183
122949,0.14819483
122950,0.12788218
122951,0.16270441
122952,0.72173405
122953,0.11512746
122954,0.13269697
122955,0.32687598
122956,0.14343986
122957,0.1454484
122958,0.12788218
122959,0.32479954
122960,0.12589762
122961,2.8757594
122962,0.12811387
122963,0.12788218
122964,0.12788218
122965,0.16441675
122966,0.35532808
122967,0.12788218
122968,0.40896523
122969,0.13860902
122970,0.12788218
122971,0.99011064
122972,1.8568145
122973,0.2692687
122974,0.12788218
122975,0.12788218
122976,0.23014304
122977,0.12788218
122978,0.12788218
122979,0.12812045
122980,0.12788218
122981,0.12788218
122982,0.12788218
122983,0.12788218
122984,0.14765878
122985,0.122922
122986,0.12788218
122987,1.7577909
122988,1.9667879
122989,0.24793878
122990,1.528157
122991,0.45353323
122992,1.3491734
122993,0.1270912
122994,0.1336543
122995,0.3720547
122996,0.130614
122997,0.12788218
122998,0.1352031
122999,0.12788218
123000,0.14746067
123001,0.53518116
123002,0.12788218
123003,0.13090175
123004,0.1292958
123005,0.1312478
123006,0.1265682
123007,0.12788218
123008,0.1391303
123009,0.2641338
123010,0.16643094
123011,0.23241821
123012,0.12788218
123013,0.12788218
123014,0.12788218
123015,0.22716781
123016,0.6660222
123017,0.21221004
123018,0.16753775
123019,0.12788218
123020,0.1343011
123021,0.12788218
123022,0.99011064
123023,0.12999627
123024,0.37696993
123025,0.5934707
123026,0.63545406
123027,0.999223
123028,0.16441415
123029,0.17025416
123030,0.12163197
123031,0.129368
123032,0.12788218
123033,0.122922
123034,1.0580804
123035,0.21056154
123036,0.12788218
123037,0.11221935
123038,0.34603006
123039,0.11137829
123040,0.19785316
123041,0.37377924
123042,0.13461575
123043,0.16753775
123044,0.1315557
123045,0.12788218
123046,0.5588607
123047,0.15472093
123048,0.12788218
123049,0.22355469
123050,0.49624127
123051,0.40748444
123052,0.37696993
123053,0.13161087
123054,0.44950175
123055,0.12788218
123056,2.69206
123057,0.12547812
123058,0.12788218
123059,0.1215066
123060,0.15472093
123061,0.13616353
123062,0.22355469
123063,0.20314947
123064,0.12246148
123065,0.48154205
123066,0.38094276
123067,0.12788218
123068,0.12788218
123069,0.38836217
123070,0.13949274
123071,0.18811455
123072,0.1308141
123073,0.57231516
123074,0.22355469
123075,0.22355469
123076,0.46806645
123077,0.17208257
123078,0.5934707
123079,0.6052885
123080,0.12788218
123081,0.16956916
123082,0.6517216
123083,0.12788218
123084,0.12788218
123085,0.12788218
123086,0.22355469
123087,0.12788218
123088,0.12788218
123089,0.12788218
123090,0.122632526
123091,0.17831081
123092,0.17783518
123093,0.17613153
123094,0.129368
123095,0.15706773
123096,0.12788218
123097,0.12788218
123098,0.12788218
123099,0.16753775
123100,0.12788218
123101,0.12788218
123102,0.37696993
123103,0.37696993
123104,0.12788218
123105,0.12788218
123106,0.12562416
123107,0.12788218
123108,0.13159701
123109,0.7713474
123110,0.40388834
123111,0.22355469
123112,0.12788218
123113,0.4678614
123114,0.12788218
123115,0.12788218
123116,0.38836217
123117,0.14460519
123118,0.12788218
123119,0.12788218
123120,0.12788218
123121,0.22355469
123122,0.12788218
123123,0.96696305
123124,0.3696053
123125,0.48138642
123126,0.78412986
123127,0.6660222
123128,0.12788218
123129,0.6660222
123130,0.21907601
123131,0.13057214
123132,0.5970093
123133,0.12788218
123134,0.6660222
123135,0.12788218
123136,0.12788218
123137,0.6660222
123138,0.12788218
123139,0.12788218
123140,0.48138642
123141,0.165775
123142,0.22355469
123143,0.12788218
123144,0.37696993
123145,0.16753775
123146,0.48138642
123147,0.22355469
123148,0.41760135
123149,0.12788218
123150,0.35351324
123151,0.1259771
123152,0.26519087
123153,0.15452076
123154,1.3488199
123155,0.5210124
123156,0.12447552
123157,0.13799667
123158,0.12977618
123159,0.2818922
123160,0.32124323
123161,0.7763648
123162,0.23053834
123163,0.12788218
123164,0.41492128
123165,0.12788218
123166,0.36815038
123167,0.1097482
123168,0.9274843
123169,0.58611536
123170,0.37696993
123171,0.12788218
123172,0.12788218
123173,0.12788218
123174,0.12788218
123175,0.12788218
123176,0.12788218
123177,0.12788218
123178,0.13461575
123179,0.12788218
123180,0.12788218
123181,0.12788218
123182,0.12788218
123183,0.12788218
123184,0.12788218
123185,0.6660222
123186,0.7792623
123187,0.12788218
123188,0.12788218
123189,0.12788218
123190,0.12788218
123191,0.12788218
123192,0.12788218
123193,0.37696993
123194,0.12788218
123195,0.12788218
123196,0.6660222
123197,0.99011064
123198,0.12788218
123199,0.26519087
123200,0.12788218
123201,0.37696993
123202,0.12788218
123203,0.12788218
123204,0.1310119
123205,0.12936044
123206,0.36967736
123207,0.16753775
123208,0.12889172
123209,0.12788218
123210,0.4394343
123211,0.14249417
123212,0.24021159
123213,0.38836217
123214,0.12788218
123215,0.32746673
123216,0.28449428
123217,0.12788218
123218,0.12788218
123219,0.36719984
123220,0.1515584
123221,0.12698834
123222,0.36895466
123223,0.12788218
123224,0.1154353
123225,0.12491837
123226,0.1421878
123227,0.12788218
123228,0.21888576
123229,0.25474584
123230,0.37696993
123231,0.12788218
123232,0.22355469
123233,0.2196404
123234,0.12788218
123235,0.1561191
123236,0.16753775
123237,0.4551282
123238,0.66093373
123239,0.12268241
123240,0.12788218
123241,0.5210124
123242,0.12788218
123243,0.12788218
123244,0.37696993
123245,0.12788218
123246,0.24021159
123247,0.12788218
123248,0.17990983
123249,0.18188491
123250,0.16336183
123251,0.12788218
123252,0.5711326
123253,0.12788218
123254,0.12788218
123255,0.72492284
123256,0.12788218
123257,1.0176371
123258,0.12788218
123259,0.17025416
123260,0.1315948
123261,0.41492128
123262,0.9000907
123263,0.12788218
123264,0.4782707
123265,1.3002234
123266,0.34647486
123267,0.12283233
123268,0.14855996
123269,0.13461575
123270,0.23714253
123271,0.12498508
123272,0.13885292
123273,0.19315931
123274,0.16753775
123275,0.5245785
123276,0.13461575
123277,0.16753775
123278,0.18561122
123279,0.37696993
123280,0.14094318
123281,0.12788218
123282,0.4363112
123283,0.6660222
123284,0.14460519
123285,1.8653675
123286,0.129368
123287,0.14040488
123288,0.15445559
123289,0.67260885
123290,0.13617367
123291,0.12788218
123292,0.12583262
123293,0.13687885
123294,0.12788218
123295,0.12788218
123296,0.12788218
123297,0.30806553
123298,0.12979494
123299,0.37696993
123300,0.109998226
123301,0.6965738
123302,0.14330903
123303,0.12788218
123304,0.16753775
123305,0.5387452
123306,0.6554893
123307,0.3392545
123308,0.21364285
123309,0.13068765
123310,0.13431817
123311,0.12271553
123312,0.70209897
123313,0.1603125
123314,0.13026717
123315,0.37696993
123316,0.171174
123317,0.12788218
123318,0.27659455
123319,0.28328544
123320,0.12788218
123321,0.83699703
123322,0.12788218
123323,0.12583262
123324,0.64241403
123325,0.1384799
123326,0.12283233
123327,0.12781474
123328,0.12003052
123329,0.34661883
123330,0.1216694
123331,0.12788218
123332,0.12788218
123333,0.12788218
123334,0.12788218
123335,0.42799234
123336,0.12788218
123337,1.2024705
123338,0.16566314
123339,0.40770912
123340,0.13461575
123341,0.2983762
123342,0.12972896
123343,0.45354772
123344,0.12845008
123345,0.12788218
123346,0.12649217
123347,0.39305055
123348,0.12788218
123349,0.3774966
123350,0.12788218
123351,0.14330903
123352,0.124859124
123353,0.1320813
123354,0.26225203
123355,0.12788218
123356,0.012117609
123357,0.14460519
123358,0.7838943
123359,0.12788218
123360,0.12788218
123361,0.21076715
123362,0.37905997
123363,0.12788218
123364,0.47276324
123365,0.12788218
123366,0.37400442
123367,0.5548584
123368,0.36017653
123369,0.30155933
123370,0.12788218
123371,0.36076367
123372,0.1168549
123373,0.14902094
123374,0.145944
123375,0.12634611
123376,0.12761527
123377,1.2271918
123378,0.41433513
123379,0.8816075
123380,0.3039363
123381,0.37696993
123382,1.2075502
123383,0.1253055
123384,0.12788218
123385,0.6712294
123386,0.5934707
123387,0.2372141
123388,0.13370614
123389,0.13341364
123390,0.12788218
123391,0.49108756
123392,0.17088501
123393,0.37696993
123394,0.47597343
123395,0.1315662
123396,0.36895466
123397,0.20688903
123398,0.20587811
123399,0.12972896
123400,0.26519087
123401,0.16753775
123402,0.12788218
123403,0.12788218
123404,0.12609631
123405,0.16997886
123406,0.12788218
123407,0.14483263
123408,0.14460519
123409,0.12086558
123410,0.12513718
123411,0.16317903
123412,0.4655503
123413,0.7064295
123414,0.37696993
123415,0.12788218
123416,0.120308146
123417,0.12283233
123418,0.15626118
123419,0.22355469
123420,0.12788218
123421,1.4017402
123422,0.12841183
123423,0.11656774
123424,0.37392634
123425,0.13035275
123426,0.37696993
123427,0.3725261
123428,0.12788218
123429,0.11621289
123430,0.15429792
123431,0.37696993
123432,1.5722818
123433,0.12788218
123434,0.4657802
123435,0.13202986
123436,0.14427572
123437,1.1622369
123438,0.37696993
123439,0.12241526
123440,0.47275794
123441,0.12788218
123442,0.12788218
123443,0.15199712
123444,0.13510479
123445,0.12788218
123446,0.4542222
123447,0.12788218
123448,0.11422735
123449,0.37696993
123450,0.12788218
123451,0.12788218
123452,0.12788218
123453,0.12788218
123454,0.12788218
123455,0.22865848
123456,0.3596354
123457,0.12788218
123458,0.12788218
123459,2.6571577
123460,0.19910486
123461,0.12788218
123462,0.13741694
123463,0.537629
123464,0.14890307
123465,0.12649217
123466,0.3893243
123467,0.14077201
123468,0.12972896
123469,0.48138642
123470,0.15816984
123471,0.12069528
123472,0.12788218
123473,0.12788218
123474,0.16753775
123475,0.16753775
123476,0.36815038
123477,0.12788218
123478,0.12788218
123479,0.6542595
123480,0.20947856
123481,0.12788218
123482,0.11799372
123483,0.11738121
123484,0.38105828
123485,0.12246148
123486,0.16753775
123487,0.5210124
123488,0.81960356
123489,0.83113015
123490,1.7162219
123491,0.12788218
123492,0.18724696
123493,0.0
123494,0.15305078
123495,0.121344455
123496,0.17025416
123497,0.4896596
123498,0.12788218
123499,0.36678085
123500,0.4552294
123501,0.12788218
123502,0.16753775
123503,0.22355469
123504,0.75784856
123505,0.2257699
123506,0.12788218
123507,0.4357794
123508,0.12246148
123509,0.37696993
123510,0.24774599
123511,0.16753775
123512,0.33142954
123513,0.21824619
123514,0.12501536
123515,0.16753775
123516,0.12788218
123517,0.12788218
123518,0.13900024
123519,0.2758836
123520,0.50833166
123521,0.26797906
123522,0.46390724
123523,0.12788218
123524,0.24794407
123525,0.13185215
123526,0.26109165
123527,0.14540768
123528,0.16511601
123529,0.16290812
123530,0.12788218
123531,0.12788218
123532,0.13828
123533,0.13761744
123534,0.15001857
123535,0.15257788
123536,0.121786304
123537,0.74084055
123538,0.34252602
123539,0.12788218
123540,0.44180572
123541,0.21617092
123542,0.12251201
123543,0.122235164
123544,0.40190506
123545,0.18775451
123546,0.26622796
123547,0.12788218
123548,0.22465849
123549,0.12396963
123550,0.13461575
123551,0.5434232
123552,0.12788218
123553,0.18205014
123554,0.2817692
123555,0.12788218
123556,0.15870881
123557,0.86046326
123558,1.014124
123559,0.11541363
123560,0.1216694
123561,0.12788218
123562,0.17554094
123563,0.12283233
123564,0.12788218
123565,0.12946
123566,0.12788218
123567,0.12788218
123568,0.12788218
123569,0.12788218
123570,0.37696993
123571,0.12788218
123572,0.48138642
123573,0.13283223
123574,0.124446884
123575,0.12886748
123576,0.12819515
123577,0.121542156
123578,0.12990278
123579,0.23997365
123580,0.13307838
123581,0.11298612
123582,0.16753775
123583,0.38836217
123584,0.13752723
123585,0.16753775
123586,0.12788218
123587,0.12788218
123588,0.12039057
123589,0.12788218
123590,0.12363667
123591,0.12788218
123592,0.12788218
123593,0.1598498
123594,0.13509607
123595,0.6143084
123596,0.16309625
123597,0.33299813
123598,0.12788218
123599,0.17025416
123600,0.15010335
123601,0.12788218
123602,0.12587467
123603,0.12609133
123604,0.12788218
123605,0.45013326
123606,0.19645122
123607,0.12788218
123608,0.12782772
123609,0.09985724
123610,0.12389133
123611,0.35083878
123612,2.9384074
123613,0.43743026
123614,0.16753775
123615,0.12788218
123616,0.43627274
123617,0.64281714
123618,0.12688941
123619,0.14460519
123620,0.120995164
123621,0.12788218
123622,0.115471005
123623,0.12788218
123624,0.17423171
123625,0.12788218
123626,0.37026814
123627,0.12788218
123628,0.60225004
123629,0.8613268
123630,0.12788218
123631,0.39235407
123632,0.45853716
123633,0.17095791
123634,0.31846815
123635,0.26519087
123636,0.33618146
123637,0.23362127
123638,0.12788218
123639,0.37696993
123640,0.36710784
123641,0.40186486
123642,0.12724324
123643,0.12788218
123644,0.65994066
123645,0.12788218
123646,0.68496764
123647,0.14450985
123648,0.12788218
123649,0.48633122
123650,0.1371609
123651,0.12788218
123652,0.12695037
123653,0.37696993
123654,0.12788218
123655,0.099925525
123656,0.1303423
123657,0.12788218
123658,0.12788218
123659,0.12788218
123660,0.12788218
123661,0.12498508
123662,0.12788218
123663,0.17186187
123664,0.4581551
123665,0.2764898
123666,0.12038655
123667,2.2507403
123668,0.12942183
123669,0.4274506
123670,0.28031188
123671,0.12013598
123672,0.12788218
123673,0.40203083
123674,0.13042083
123675,0.36473587
123676,0.16193949
123677,0.12788218
123678,0.12788218
123679,0.12788218
123680,0.14422399
123681,0.22205298
123682,0.1187228
123683,0.20911658
123684,0.14162664
123685,0.3995828
123686,0.13277942
123687,0.23978323
123688,0.12283233
123689,0.38650635
123690,0.13612351
123691,2.2740037
123692,0.22412398
123693,0.22026575
123694,2.619664
123695,0.12983936
123696,0.46686876
123697,0.12788218
123698,1.0441706
123699,0.1753917
123700,0.1753917
123701,0.4184885
123702,0.23867291
123703,0.12788218
123704,0.48138642
123705,0.48138642
123706,0.27380353
123707,0.10367149
123708,0.13017648
123709,0.12788218
123710,0.13092947
123711,0.13385272
123712,0.45918888
123713,0.26519087
123714,0.40180072
123715,0.22355469
123716,0.48138642
123717,0.12788218
123718,0.13461575
123719,0.22831494
123720,0.12788218
123721,0.12788218
123722,0.12788218
123723,0.117176756
123724,0.12752089
123725,0.13387415
123726,0.12788218
123727,0.12788218
123728,0.23024257
123729,0.12891856
123730,0.12788218
123731,0.37696993
123732,0.32266283
123733,0.390586
123734,0.30600542
123735,0.12788218
123736,0.12788218
123737,0.32163608
123738,0.16753775
123739,0.4815228
123740,0.12788218
123741,0.12788218
123742,0.41024768
123743,0.12131173
123744,0.12788218
123745,0.12788218
123746,0.12788218
123747,0.19269134
123748,0.12788218
123749,0.12788218
123750,0.13461575
123751,0.37696993
123752,0.22355469
123753,0.12069528
123754,0.32666126
123755,0.12788218
123756,0.48138642
123757,0.22988243
123758,0.12913916
123759,0.3440761
123760,0.12788218
123761,0.37696993
123762,0.22706297
123763,0.12972896
123764,0.12282089
123765,0.1356294
123766,0.11993919
123767,0.16294754
123768,0.12609631
123769,0.12788218
123770,0.12788218
123771,0.37742305
123772,0.12275407
123773,0.12788218
123774,0.12788218
123775,0.12788218
123776,0.41004723
123777,0.12788218
123778,0.20961773
123779,0.12788218
123780,0.16753775
123781,0.11444397
123782,0.36895466
123783,0.46728045
123784,0.13349937
123785,0.37696993
123786,0.19183767
123787,0.13538598
123788,0.13440654
123789,0.12788218
123790,0.2351428
123791,0.13495371
123792,0.21824619
123793,0.24765599
123794,0.12788218
123795,0.12023852
123796,0.12788218
123797,0.21364285
123798,0.23888257
123799,0.3946953
123800,0.12788218
123801,0.12788218
123802,0.26615918
123803,0.37912926
123804,0.12788218
123805,0.12246148
123806,0.16604713
123807,0.13026717
123808,0.13160299
123809,0.12517852
123810,0.16753775
123811,0.12788218
123812,0.14936456
123813,0.21637678
123814,0.120304585
123815,0.13126925
123816,0.12963393
123817,0.32944852
123818,0.12793937
123819,0.17638594
123820,0.12788218
123821,0.115956135
123822,0.18775451
123823,0.12251201
123824,0.16753775
123825,0.36895466
123826,0.37696993
123827,0.34383997
123828,0.13335148
123829,0.17879644
123830,0.12788218
123831,0.14052518
123832,0.12788218
123833,0.17059033
123834,0.12788218
123835,0.12372009
123836,0.12788218
123837,0.16753775
123838,0.37696993
123839,0.12788218
123840,0.12788218
123841,0.12788218
123842,0.18780033
123843,0.36823237
123844,0.12788218
123845,0.26078945
123846,0.12788218
123847,0.12788218
123848,0.12788218
123849,0.12788218
123850,0.12788218
123851,0.3626976
123852,0.2263169
123853,0.12788218
123854,0.6660222
123855,0.12788218
123856,0.13221176
123857,0.12788218
123858,0.1254215
123859,0.12788218
123860,0.21788546
123861,0.40032214
123862,0.12972896
123863,0.12788218
123864,0.36798394
123865,0.14452629
123866,0.12788218
123867,0.12788218
123868,0.32687598
123869,0.12649217
123870,0.1436044
123871,1.4234928
123872,0.20322743
123873,0.12788218
123874,0.17685282
123875,0.14794597
123876,0.12788218
123877,0.13980465
123878,0.22026575
123879,0.22355469
123880,0.25619152
123881,0.19845869
123882,0.37696993
123883,0.12788218
123884,0.1131853
123885,0.11318056
123886,0.282377
123887,0.22368655
123888,0.115774326
123889,0.3706658
123890,0.12246148
123891,0.18722343
123892,0.25764298
123893,0.12498508
123894,0.12788218
123895,0.12788218
123896,0.12788218
123897,0.98421603
123898,0.17781956
123899,0.12788218
123900,0.13241911
123901,0.13076869
123902,0.14460519
123903,0.17884155
123904,0.2569696
123905,0.12788218
123906,0.12649217
123907,0.12788218
123908,0.11431521
123909,0.12836012
123910,0.12683946
123911,0.1256381
123912,0.12788218
123913,0.12788218
123914,0.12788218
123915,0.12788218
123916,0.26519087
123917,0.12788218
123918,0.14031658
123919,0.16598664
123920,0.12788218
123921,0.12788218
123922,0.26164746
123923,0.37026814
123924,0.37696993
123925,0.12788218
123926,0.1356754
123927,0.12788218
123928,0.13791206
123929,0.37696993
123930,0.1323567
123931,0.37696993
123932,0.22355469
123933,0.12788218
123934,0.12788218
123935,0.12788218
123936,0.13279876
123937,0.12788218
123938,0.16753775
123939,0.22083688
123940,0.12788218
123941,0.12788218
123942,0.12788218
123943,0.19170737
123944,0.12788218
123945,0.12788218
123946,0.12788218
123947,0.15669976
123948,0.27105275
123949,0.11290994
123950,0.22355469
123951,0.5934707
123952,0.5934707
123953,0.122922
123954,0.1306139
123955,0.1307232
123956,0.14460519
123957,0.22355469
123958,0.12688941
123959,0.13230258
123960,0.13082536
123961,0.12788218
123962,0.12788218
123963,0.12788218
123964,0.12788218
123965,0.12251201
123966,0.38690233
123967,0.23377371
123968,0.22355469
123969,0.12283233
123970,0.12788218
123971,0.12788218
123972,0.12788218
123973,0.12788218
123974,0.14017351
123975,0.7792623
123976,0.12788218
123977,0.12788218
123978,0.113933645
123979,0.12498508
123980,0.12788218
123981,0.12788218
123982,0.44498158
123983,0.45632464
123984,0.5205662
123985,0.12788218
123986,0.12788218
123987,0.12788218
123988,0.12788218
123989,0.13311192
123990,0.12788218
123991,0.12788218
123992,0.12788218
123993,0.12788218
123994,0.12788218
123995,0.12788218
123996,0.12788218
123997,0.12788218
123998,0.12788218
123999,0.12788218
124000,0.12788218
124001,0.12688941
124002,0.48138642
124003,0.12788218
124004,0.37696993
124005,0.12498508
124006,0.12788218
124007,0.12788218
124008,0.12788218
124009,0.12788218
124010,0.13461575
124011,0.12788218
124012,0.12788218
124013,0.5244873
124014,0.12788218
124015,0.12788218
124016,0.12649217
124017,0.12972896
124018,0.12788218
124019,0.13307558
124020,0.12788218
124021,0.44206965
124022,0.1306361
124023,0.12788218
124024,0.12788218
124025,0.12788218
124026,0.99011064
124027,0.4073668
124028,0.13308671
124029,0.12788218
124030,0.12788218
124031,0.1274704
124032,0.12788218
124033,0.12788218
124034,0.1274704
124035,0.13636304
124036,0.12788218
124037,0.12788218
124038,0.121081784
124039,0.12788218
124040,0.12788218
124041,0.12788218
124042,0.12788218
124043,0.11775708
124044,0.43359494
124045,0.12788218
124046,0.36815038
124047,0.12069528
124048,0.12788218
124049,0.12788218
124050,0.12788218
124051,0.12788218
124052,0.26519087
124053,0.37696993
124054,0.12788218
124055,0.4227857
124056,0.14057675
124057,0.17977166
124058,0.12788218
124059,0.12562987
124060,0.12788218
124061,0.12788218
124062,0.12788218
124063,0.12788218
124064,0.37517726
124065,0.12788218
124066,0.13707094
124067,0.12788218
124068,0.12788218
124069,0.12788218
124070,0.21695188
124071,0.40778822
124072,0.12246148
124073,0.12788218
124074,0.12788218
124075,0.14335078
124076,0.12788218
124077,0.17121243
124078,0.1149145
124079,0.38836217
124080,0.37820715
124081,0.12788218
124082,0.12788218
124083,0.12788218
124084,0.12788218
124085,0.12788218
124086,0.12788218
124087,0.13421215
124088,0.13471594
124089,0.12788218
124090,0.24621975
124091,0.14201207
124092,0.12788218
124093,0.12788218
124094,0.16988035
124095,0.5180458
124096,0.12788218
124097,0.12788218
124098,0.2293721
124099,0.1170809
124100,0.122937
124101,0.12788218
124102,0.12283233
124103,0.12090291
124104,0.14460519
124105,0.12788218
124106,0.12788218
124107,0.12788218
124108,0.12788218
124109,0.21914157
124110,0.12788218
124111,0.12788218
124112,0.12788218
124113,0.12788218
124114,0.15234727
124115,0.14943534
124116,0.36172938
124117,0.12836397
124118,0.12788218
124119,0.12788218
124120,0.12788218
124121,0.4194169
124122,0.12788218
124123,0.13042083
124124,0.122392215
124125,0.12788218
124126,0.11784648
124127,0.12788218
124128,0.12788218
124129,0.2253262
124130,0.12788218
124131,0.12788218
124132,0.12788218
124133,0.12788218
124134,0.124492116
124135,0.12788218
124136,0.12788218
124137,0.25179344
124138,0.27875367
124139,0.12788218
124140,0.12788218
124141,0.14679852
124142,0.12788218
124143,0.12788218
124144,0.1625426
124145,0.12788218
124146,0.48138642
124147,0.14040594
124148,0.37696993
124149,0.25568175
124150,0.12788218
124151,0.12788218
124152,0.12788218
124153,0.12788218
124154,0.12788218
124155,0.37696993
124156,0.12788218
124157,0.12788218
124158,0.12788218
124159,0.12788218
124160,0.12251201
124161,0.22573313
124162,0.15430868
124163,0.12788218
124164,0.1308165
124165,0.40376657
124166,0.12877636
124167,0.12434813
124168,0.12788218
124169,0.12788218
124170,0.12788218
124171,0.39344049
124172,0.13336745
124173,0.12788218
124174,0.12788218
124175,0.12788218
124176,0.124492116
124177,0.12788218
124178,0.15484817
124179,0.13093293
124180,0.212466
124181,0.12788218
124182,0.3524738
124183,0.12788218
124184,0.12566963
124185,0.12884048
124186,0.16858351
124187,0.13461575
124188,0.12122429
124189,0.24670145
124190,0.12788218
124191,0.14460519
124192,0.22026575
124193,0.12756091
124194,0.12788218
124195,0.12788218
124196,0.13026717
124197,0.12356314
124198,0.13618147
124199,0.12788218
124200,0.12788218
124201,0.417437
124202,0.124492116
124203,0.12788218
124204,0.18775451
124205,0.1754505
124206,0.11525838
124207,0.12788218
124208,0.12788218
124209,0.12788218
124210,0.12788218
124211,0.12788218
124212,0.1441831
124213,0.6166277
124214,0.17417933
124215,0.12788218
124216,0.12788218
124217,0.12972896
124218,0.14096867
124219,0.14460519
124220,0.12245306
124221,0.11810663
124222,0.37696993
124223,0.12788218
124224,0.1407082
124225,0.12366331
124226,0.13468796
124227,0.23679993
124228,0.40022784
124229,1.2542309
124230,0.3165207
124231,0.12788218
124232,0.12788218
124233,0.21588993
124234,0.12788218
124235,0.12788218
124236,0.12788218
124237,0.22550297
124238,0.11299442
124239,0.12788218
124240,0.21987852
124241,0.36782232
124242,0.12788218
124243,0.37694764
124244,0.12788218
124245,0.12788218
124246,0.34777176
124247,0.12788218
124248,0.12788218
124249,0.37696993
124250,0.13253239
124251,0.12788218
124252,0.12788218
124253,0.12788218
124254,0.12788218
124255,0.12788218
124256,0.119123966
124257,0.22220983
124258,0.12498508
124259,0.12788218
124260,0.13880782
124261,0.40052062
124262,0.12788218
124263,0.12788218
124264,0.12788218
124265,0.12788218
124266,0.12919591
124267,0.12788218
124268,0.21882965
124269,0.12788218
124270,0.12788218
124271,0.51385725
124272,0.1313226
124273,0.4378149
124274,0.9282819
124275,0.165775
124276,0.12788218
124277,0.12983188
124278,0.12498508
124279,0.33448106
124280,0.36587882
124281,0.12142558
124282,0.12788218
124283,0.12788218
124284,0.37696993
124285,0.12788218
124286,0.12788218
124287,0.12788218
124288,0.11244075
124289,0.12788218
124290,0.12788218
124291,0.14568867
124292,0.12788218
124293,0.12788218
124294,0.12788218
124295,0.14552173
124296,0.12788218
124297,0.12788218
124298,0.12788218
124299,0.12788218
124300,0.12788218
124301,0.12788218
124302,0.12788218
124303,0.12788218
124304,0.12251201
124305,0.17222752
124306,0.21888576
124307,0.17346932
124308,0.10856371
124309,0.5434345
124310,0.1866502
124311,0.12788218
124312,0.5726548
124313,0.12788218
124314,0.12788218
124315,0.12788218
124316,0.12788218
124317,0.12762071
124318,0.12788218
124319,0.22355469
124320,0.13906224
124321,0.375395
124322,0.365811
124323,0.12788218
124324,0.118759945
124325,0.12788218
124326,0.12788218
124327,0.1274704
124328,0.13804632
124329,0.12788218
124330,0.70052356
124331,0.11291762
124332,0.24124323
124333,0.22549912
124334,0.14057821
124335,0.36209852
124336,0.13451281
124337,0.15774566
124338,0.12788218
124339,0.1309156
124340,0.12788218
124341,0.16629325
124342,0.12366331
124343,0.12788218
124344,0.11245933
124345,0.20189175
124346,0.16750161
124347,0.12788218
124348,0.12498508
124349,0.16753775
124350,0.16310197
124351,0.12788218
124352,0.29608893
124353,0.12858838
124354,0.12688941
124355,0.12788218
124356,0.12788218
124357,0.122922
124358,0.3643357
124359,0.12788218
124360,0.12788218
124361,0.12788218
124362,0.12788218
124363,0.12788218
124364,0.21637678
124365,0.26541477
124366,0.12788218
124367,0.41437906
124368,0.12246148
124369,0.12788218
124370,0.12788218
124371,0.12099122
124372,0.12788218
124373,0.3982338
124374,0.12788218
124375,0.12788218
124376,0.12609631
124377,0.12788218
124378,0.12688941
124379,0.36006498
124380,0.14298795
124381,0.12788218
124382,0.12788218
124383,0.13270777
124384,0.13304444
124385,0.11820373
124386,0.766778
124387,0.12788218
124388,0.12788218
124389,0.12788218
124390,0.12788218
124391,0.14460519
124392,0.12788218
124393,0.12788218
124394,0.37696993
124395,0.11531028
124396,0.12788218
124397,0.12788218
124398,0.12788218
124399,0.12913916
124400,0.117834814
124401,0.12788218
124402,0.13559213
124403,0.47016603
124404,0.16753775
124405,0.12788218
124406,0.11354081
124407,0.12246148
124408,0.16932411
124409,0.12456092
124410,0.12502769
124411,0.13461575
124412,0.22355469
124413,0.121697694
124414,0.37696993
124415,0.12788218
124416,0.12788218
124417,0.12788218
124418,0.12788218
124419,0.14460519
124420,0.12788218
124421,0.12788218
124422,0.12788218
124423,0.12649217
124424,0.22015786
124425,0.124647886
124426,0.22665219
124427,0.12595014
124428,0.50957704
124429,0.1348049
124430,0.12788218
124431,0.1274704
124432,0.17498475
124433,0.12788218
124434,0.12788218
124435,0.28706998
124436,0.13203831
124437,0.124492116
124438,0.2134453
124439,0.14104997
124440,0.13157548
124441,0.123611376
124442,0.12104541
124443,0.12788218
124444,0.12688941
124445,0.12972896
124446,0.2253262
124447,0.12788218
124448,0.12921605
124449,0.21888576
124450,0.1216694
124451,0.12366331
124452,0.22355469
124453,0.12228928
124454,0.22355469
124455,0.1707476
124456,0.12504517
124457,0.12788218
124458,0.12788218
124459,0.12198168
124460,0.18002069
124461,0.12788218
124462,0.12788218
124463,0.12788218
124464,0.12788218
124465,0.12788218
124466,0.20644228
124467,0.5405341
124468,0.26702887
124469,0.11643875
124470,0.12750757
124471,0.12039057
124472,0.12788218
124473,0.12673153
124474,0.22026575
124475,0.29793888
124476,0.12788218
124477,0.12788218
124478,0.12788218
124479,0.11810526
124480,0.12788218
124481,0.12788218
124482,0.12788218
124483,0.12788218
124484,0.37263137
124485,0.4931392
124486,0.12788218
124487,0.22437939
124488,0.12848878
124489,0.224014
124490,0.13287386
124491,0.122922
124492,0.28172067
124493,0.22245955
124494,0.3181677
124495,0.12788218
124496,0.33341137
124497,0.12788218
124498,0.16983646
124499,0.17035514
124500,0.12939438
124501,0.119486265
124502,0.12788218
124503,0.12788218
124504,0.12788218
